4,13,706,0,0
4,13,707,0,0
4,13,708,0,0
4,13,709,0,0
4,13,710,0,0
4,13,712,0,0
4,13,713,0,0
4,13,714,0,0
4,13,715,0,0
4,13,716,0,0
4,13,717,0,0
4,13,722,0,0
4,13,725,0,0
4,13,728,0,0
4,13,734,0,0
4,13,737,0,0
4,13,738,0,0
4,13,740,0,0
4,13,741,0,0
4,13,742,0,0
4,13,744,0,0
4,13,746,0,0
4,13,747,0,0
4,13,748,0,0
4,13,751,0,0
4,13,752,0,0
4,13,753,0,0
4,13,754,0,0
4,13,755,0,0
4,13,757,0,0
4,16,17,1,0
4,20,32,1,0
4,22,38,1,0
4,25,24,1,0
4,27,21,1,0
4,28,26,1,0
4,29,40,1,0
4,31,35,0,0
4,33,23,1,0
4,35,37,1,0
4,36,34,1,0
4,39,30,1,0
4,42,44,0,0
4,42,52,0,0
4,42,64,0,0
4,42,69,0,0
4,42,113,0,0
4,42,124,0,0
4,42,126,0,0
4,42,128,0,0
4,42,138,0,0
4,42,150,0,0
4,42,152,0,0
4,42,196,0,0
4,42,199,0,0
4,42,204,0,0
4,42,212,0,0
4,42,268,0,0
4,42,294,0,0
4,42,424,0,0
4,42,468,0,0
4,42,481,0,0
4,42,517,0,0
4,42,569,0,0
4,42,601,0,0
4,42,652,0,0
4,42,657,0,0
4,42,660,0,0
4,42,663,0,0
4,42,664,0,0
4,42,676,0,0
4,42,678,0,0
4,42,681,0,0
4,42,684,0,0
4,42,686,0,0
4,42,701,0,0
4,42,704,0,0
4,43,51,0,0
4,43,68,0,0
4,43,70,0,0
4,43,80,0,0
4,48,66,0,0
4,51,72,0,0
4,52,47,0,0
4,55,73,1,0
4,56,79,1,0
4,58,53,0,0
4,59,45,0,0
4,59,56,0,0
4,59,58,0,0
4,59,60,0,0
4,59,67,0,0
4,59,78,0,0
4,59,81,0,0
4,60,65,0,0
4,65,46,1,0
4,66,55,0,0
4,67,49,1,0
4,71,75,0,0
4,72,54,0,0
4,74,57,1,0
4,75,62,1,0
4,78,71,0,0
4,80,77,0,0
4,81,48,0,0
4,82,111,0,0
4,83,101,1,0
4,84,89,0,0
4,84,90,0,0
4,84,95,0,0
4,84,97,0,0
4,84,98,0,0
4,84,99,0,0
4,84,102,0,0
4,84,104,0,0
4,84,108,0,0
4,84,110,0,0
4,88,94,1,0
4,91,86,1,0
4,96,93,1,0
4,100,105,0,0
4,105,92,1,0
4,107,85,1,0
4,111,109,1,0
4,113,112,1,0
4,113,114,1,0
4,113,116,1,0
4,113,117,1,0
4,115,112,1,0
4,115,114,1,0
4,115,116,1,0
4,115,117,1,0
4,118,192,0,0
4,122,183,1,0
4,122,215,1,0
4,124,120,1,0
4,124,132,1,0
4,124,201,1,0
4,124,202,1,0
4,124,217,1,0
4,124,227,1,0
4,124,231,1,0
4,124,235,1,0
4,125,145,1,0
4,125,165,1,0
4,125,170,1,0
4,125,200,1,0
4,125,224,1,0
4,126,119,1,0
4,126,121,1,0
4,126,147,0,0
4,126,172,1,0
4,126,205,1,0
4,127,211,0,0
4,128,120,1,0
4,128,132,1,0
4,128,201,1,0
4,128,202,1,0
4,128,217,1,0
4,128,227,1,0
4,128,231,1,0
4,128,235,1,0
4,133,118,0,0
4,133,208,0,0
4,137,120,1,0
4,137,132,1,0
4,137,201,1,0
4,137,202,1,0
4,137,217,1,0
4,137,227,1,0
4,137,231,1,0
4,137,235,1,0
4,138,160,1,0
4,138,162,1,0
4,138,203,1,0
4,138,220,1,0
4,142,166,1,0
4,142,171,1,0
4,142,178,1,0
4,142,181,1,0
4,142,183,1,0
4,142,187,1,0
4,142,194,1,0
4,142,215,1,0
4,142,219,1,0
4,142,241,1,0
4,146,140,1,0
4,146,232,1,0
4,148,120,1,0
4,148,132,1,0
4,148,201,1,0
4,148,202,1,0
4,148,217,1,0
4,148,227,1,0
4,148,231,1,0
4,148,235,1,0
4,152,120,1,0
4,152,132,1,0
4,152,201,1,0
4,152,202,1,0
4,152,217,1,0
4,152,227,1,0
4,152,231,1,0
4,152,235,1,0
4,155,120,1,0
4,155,132,1,0
4,155,201,1,0
4,155,202,1,0
4,155,217,1,0
4,155,227,1,0
4,155,231,1,0
4,155,235,1,0
4,157,160,1,0
4,157,162,1,0
4,157,203,1,0
4,157,220,1,0
4,164,141,1,0
4,164,173,0,0
4,164,233,1,0
4,169,122,0,0
4,169,166,1,0
4,169,171,1,0
4,169,178,1,0
4,169,181,1,0
4,169,187,1,0
4,169,194,1,0
4,169,219,1,0
4,169,241,1,0
4,173,197,1,0
4,173,229,1,0
4,174,160,1,0
4,174,162,1,0
4,174,203,1,0
4,174,220,1,0
4,179,130,0,0
4,179,159,0,0
4,179,177,0,0
4,179,188,0,0
4,179,225,0,0
4,179,237,0,0
4,179,244,0,0
4,185,120,1,0
4,185,132,1,0
4,185,201,1,0
4,185,202,1,0
4,185,217,1,0
4,185,227,1,0
4,185,231,1,0
4,185,235,1,0
4,186,120,1,0
4,186,132,1,0
4,186,201,1,0
4,186,202,1,0
4,186,217,1,0
4,186,227,1,0
4,186,231,1,0
4,186,235,1,0
4,188,156,0,0
4,189,119,1,0
4,189,121,1,0
4,196,120,1,0
4,196,132,1,0
4,196,201,1,0
4,196,202,1,0
4,196,217,1,0
4,196,227,1,0
4,196,231,1,0
4,196,235,1,0
4,204,151,1,0
4,204,154,1,0
4,204,198,1,0
4,209,120,1,0
4,209,132,1,0
4,209,201,1,0
4,209,202,1,0
4,209,217,1,0
4,209,227,1,0
4,209,231,1,0
4,209,235,1,0
4,210,123,1,0
4,210,146,0,0
4,210,234,1,0
4,210,240,1,0
4,212,120,1,0
4,212,132,1,0
4,212,201,1,0
4,212,202,1,0
4,212,217,1,0
4,212,227,1,0
4,212,231,1,0
4,212,235,1,0
4,218,133,0,0
4,218,136,0,0
4,218,143,0,0
4,218,158,0,0
4,218,168,0,0
4,218,175,0,0
4,218,182,0,0
4,218,191,0,0
4,218,193,0,0
4,218,214,0,0
4,218,243,0,0
4,223,151,1,0
4,223,154,1,0
4,223,198,1,0
4,228,129,0,0
4,230,131,1,0
4,230,139,1,0
4,230,144,1,0
4,230,164,0,0
4,230,167,1,0
4,230,222,1,0
4,236,135,1,0
4,236,149,1,0
4,236,180,1,0
4,236,239,1,0
4,238,119,1,0
4,238,121,1,0
4,238,172,1,0
4,238,205,1,0
4,243,169,0,0
4,244,153,0,0
4,244,161,0,0
4,244,206,0,0
4,246,247,1,0
4,248,245,1,0
4,249,247,1,0
4,250,246,0,0
4,251,253,1,0
4,252,253,1,0
4,255,254,1,0
4,256,254,1,0
4,257,535,1,0
4,259,488,1,0
4,259,549,1,0
4,260,559,1,0
4,262,311,1,0
4,262,416,0,0
4,262,558,1,0
4,265,342,1,0
4,265,349,0,0
4,265,471,1,0
4,266,303,1,0
4,266,541,1,0
4,268,293,1,0
4,268,414,1,0
4,270,441,1,0
4,270,547,1,0
4,270,555,0,0
4,272,389,1,0
4,275,453,1,0
4,276,319,1,0
4,276,358,1,0
4,277,459,1,0
4,277,540,1,0
4,280,313,1,0
4,280,365,1,0
4,285,440,1,0
4,285,513,1,0
4,290,360,1,0
4,290,381,1,0
4,292,321,1,0
4,292,487,1,0
4,294,479,1,0
4,294,531,1,0
4,298,479,1,0
4,298,531,1,0
4,302,407,1,0
4,302,476,0,0
4,302,501,1,0
4,306,328,1,0
4,306,463,0,0
4,306,563,1,0
4,307,546,1,0
4,309,355,1,0
4,309,417,1,0
4,310,450,1,0
4,310,465,1,0
4,310,511,0,0
4,315,274,1,0
4,315,286,1,0
4,315,434,0,0
4,318,333,1,0
4,318,556,1,0
4,322,474,1,0
4,323,301,0,0
4,324,366,1,0
4,326,472,1,0
4,326,504,1,0
4,332,533,1,0
4,334,357,1,0
4,334,403,1,0
4,337,367,1,0
4,337,392,0,0
4,337,421,1,0
4,343,296,0,0
4,346,514,1,0
4,347,318,0,0
4,347,333,1,0
4,347,556,1,0
4,349,342,1,0
4,349,471,1,0
4,359,326,0,0
4,359,472,1,0
4,359,504,1,0
4,362,259,0,0
4,362,488,1,0
4,362,549,1,0
4,363,258,1,0
4,363,469,1,0
4,363,525,0,0
4,370,285,0,0
4,370,440,1,0
4,370,513,1,0
4,371,524,1,0
4,373,281,1,0
4,373,498,1,0
4,376,330,1,0
4,376,518,0,0
4,376,526,1,0
4,377,496,1,0
4,378,267,0,0
4,380,290,0,0
4,380,360,1,0
4,380,381,1,0
4,387,299,1,0
4,387,412,1,0
4,387,437,0,0
4,391,287,1,0
4,392,367,1,0
4,392,421,1,0
4,393,304,1,0
4,397,329,1,0
4,397,348,1,0
4,398,425,1,0
4,398,522,1,0
4,400,263,0,0
4,405,309,0,0
4,405,355,1,0
4,405,417,1,0
4,406,327,1,0
4,406,395,1,0
4,406,485,0,0
4,408,543,1,0
4,409,271,0,0
4,410,372,1,0
4,410,482,1,0
4,410,502,0,0
4,411,398,0,0
4,411,425,1,0
4,411,522,1,0
4,413,361,0,0
4,415,295,1,0
4,415,480,1,0
4,415,560,0,0
4,416,311,1,0
4,416,558,1,0
4,418,320,0,0
4,419,509,0,0
4,424,328,1,0
4,424,563,1,0
4,426,532,1,0
4,430,284,1,0
4,430,438,1,0
4,434,274,1,0
4,434,286,1,0
4,437,299,1,0
4,437,412,1,0
4,442,564,1,0
4,443,329,1,0
4,443,348,1,0
4,443,397,0,0
4,445,281,1,0
4,445,373,0,0
4,445,498,1,0
4,446,339,1,0
4,447,505,1,0
4,452,475,1,0
4,452,548,1,0
4,454,357,1,0
4,454,403,1,0
4,456,277,0,0
4,456,459,1,0
4,456,540,1,0
4,462,515,1,0
4,463,328,1,0
4,463,563,1,0
4,464,512,0,0
4,467,460,1,0
4,468,327,1,0
4,468,395,1,0
4,473,351,0,0
4,476,407,1,0
4,476,501,1,0
4,477,313,1,0
4,477,365,1,0
4,481,284,1,0
4,481,438,1,0
4,483,452,0,0
4,483,475,1,0
4,483,548,1,0
4,484,284,1,0
4,484,430,0,0
4,484,438,1,0
4,485,327,1,0
4,485,395,1,0
4,486,539,0,0
4,490,298,0,0
4,490,479,1,0
4,490,531,1,0
4,495,369,1,0
4,495,494,1,0
4,495,497,0,0
4,497,369,1,0
4,497,494,1,0
4,500,257,0,0
4,500,260,0,0
4,500,261,0,0
4,500,262,0,0
4,500,264,0,0
4,500,265,0,0
4,500,266,0,0
4,500,269,0,0
4,500,270,0,0
4,500,272,0,0
4,500,273,0,0
4,500,275,0,0
4,500,278,0,0
4,500,279,0,0
4,500,280,0,0
4,500,282,0,0
4,500,283,0,0
4,500,288,0,0
4,500,289,0,0
4,500,297,0,0
4,500,300,0,0
4,500,302,0,0
4,500,305,0,0
4,500,306,0,0
4,500,307,0,0
4,500,308,0,0
4,500,310,0,0
4,500,312,0,0
4,500,314,0,0
4,500,315,0,0
4,500,316,0,0
4,500,317,0,0
4,500,322,0,0
4,500,323,0,0
4,500,324,0,0
4,500,325,0,0
4,500,331,0,0
4,500,332,0,0
4,500,334,0,0
4,500,336,0,0
4,500,337,0,0
4,500,340,0,0
4,500,341,0,0
4,500,343,0,0
4,500,345,0,0
4,500,346,0,0
4,500,347,0,0
4,500,350,0,0
4,500,353,0,0
4,500,354,0,0
4,500,356,0,0
4,500,359,0,0
4,500,362,0,0
4,500,363,0,0
4,500,364,0,0
4,500,368,0,0
4,500,370,0,0
4,500,371,0,0
4,500,374,0,0
4,500,375,0,0
4,500,376,0,0
4,500,377,0,0
4,500,378,0,0
4,500,379,0,0
4,500,380,0,0
4,500,382,0,0
4,500,384,0,0
4,500,386,0,0
4,500,387,0,0
4,500,388,0,0
4,500,391,0,0
4,500,393,0,0
4,500,394,0,0
4,500,396,0,0
4,500,399,0,0
4,500,400,0,0
4,500,401,0,0
4,500,402,0,0
4,500,404,0,0
4,500,405,0,0
4,500,406,0,0
4,500,408,0,0
4,500,409,0,0
4,500,410,0,0
4,500,411,0,0
4,500,413,0,0
4,500,415,0,0
4,500,418,0,0
4,500,419,0,0
4,500,420,0,0
4,500,422,0,0
4,500,423,0,0
4,500,426,0,0
4,500,427,0,0
4,500,428,0,0
4,500,429,0,0
4,500,431,0,0
4,500,432,0,0
4,500,433,0,0
4,500,435,0,0
4,500,436,0,0
4,500,442,0,0
4,500,443,0,0
4,500,444,0,0
4,500,445,0,0
4,500,446,0,0
4,500,447,0,0
4,500,448,0,0
4,500,449,0,0
4,500,451,0,0
4,500,454,0,0
4,500,456,0,0
4,500,458,0,0
4,500,462,0,0
4,500,464,0,0
4,500,466,0,0
4,500,467,0,0
4,500,470,0,0
4,500,473,0,0
4,500,477,0,0
4,500,478,0,0
4,500,483,0,0
4,500,484,0,0
4,500,486,0,0
4,500,489,0,0
4,500,490,0,0
4,500,491,0,0
4,500,492,0,0
4,500,493,0,0
4,500,495,0,0
4,500,499,0,0
4,500,503,0,0
4,500,506,0,0
4,500,508,0,0
4,500,510,0,0
4,500,516,0,0
4,500,519,0,0
4,500,521,0,0
4,500,523,0,0
4,500,527,0,0
4,500,528,0,0
4,500,529,0,0
4,500,530,0,0
4,500,534,0,0
4,500,536,0,0
4,500,537,0,0
4,500,542,0,0
4,500,545,0,0
4,500,550,0,0
4,500,551,0,0
4,500,552,0,0
4,500,553,0,0
4,500,554,0,0
4,500,561,0,0
4,500,562,0,0
4,502,372,1,0
4,502,482,1,0
4,507,383,1,0
4,507,385,1,0
4,511,450,1,0
4,511,465,1,0
4,516,390,1,0
4,517,342,1,0
4,517,471,1,0
4,518,330,1,0
4,518,526,1,0
4,521,293,1,0
4,521,414,1,0
4,521,544,0,0
4,523,461,1,0
4,523,520,1,0
4,523,538,0,0
4,525,258,1,0
4,525,469,1,0
4,527,291,1,0
4,528,383,1,0
4,528,385,1,0
4,528,507,0,0
4,530,303,1,0
4,530,541,1,0
4,534,335,1,0
4,534,455,1,0
4,534,557,0,0
4,537,276,0,0
4,537,319,1,0
4,537,358,1,0
4,538,461,1,0
4,538,520,1,0
4,544,293,1,0
4,544,414,1,0
4,545,292,0,0
4,545,321,1,0
4,545,487,1,0
4,550,338,1,0
4,551,352,0,0
4,553,457,0,0
4,555,441,1,0
4,555,547,1,0
4,557,335,1,0
4,557,455,1,0
4,560,295,1,0
4,560,480,1,0
4,561,344,1,0
4,562,439,1,0
4,565,578,0,0
4,565,593,0,0
4,567,575,1,0
4,576,586,1,0
4,576,591,1,0
4,578,583,0,0
4,579,565,0,0
4,579,571,0,0
4,579,573,0,0
4,579,574,0,0
4,579,576,0,0
4,579,577,0,0
4,579,582,0,0
4,579,588,0,0
4,579,595,0,0
4,579,597,0,0
4,579,598,0,0
4,584,586,1,0
4,584,591,1,0
4,587,592,1,0
4,594,581,1,0
4,599,602,1,0
4,599,603,0,0
4,600,602,1,0
4,601,599,0,0
4,601,602,1,0
4,603,602,1,0
4,604,602,1,0
4,605,602,1,0
4,606,634,1,0
4,608,617,1,0
4,608,636,1,0
4,612,610,1,0
4,615,648,1,0
4,621,622,0,0
4,621,623,0,0
4,621,629,0,0
4,621,632,0,0
4,621,633,0,0
4,621,639,0,0
4,621,643,0,0
4,621,644,0,0
4,624,631,1,0
4,625,642,1,0
4,626,606,0,0
4,626,607,0,0
4,626,608,0,0
4,626,611,0,0
4,626,612,0,0
4,626,613,0,0
4,626,615,0,0
4,626,618,0,0
4,626,624,0,0
4,626,625,0,0
4,626,628,0,0
4,626,630,0,0
4,626,638,0,0
4,626,640,0,0
4,626,651,0,0
4,628,646,1,0
4,630,614,1,0
4,633,609,0,0
4,633,616,0,0
4,633,619,0,0
4,633,620,0,0
4,633,627,0,0
4,633,635,0,0
4,633,641,0,0
4,633,645,0,0
4,633,647,0,0
4,633,649,0,0
4,653,659,1,0
4,654,669,1,0
4,655,672,1,0
4,658,679,1,0
4,660,659,1,0
4,660,674,1,0
4,664,661,1,0
4,666,661,1,0
4,666,680,1,0
4,668,661,1,0
4,670,659,1,0
4,673,665,1,0
4,677,656,1,0
4,682,662,1,0
4,683,675,1,0
4,685,671,1,0
4,687,700,1,0
4,689,700,1,0
4,691,695,1,0
4,697,718,1,0
4,702,711,1,0
4,703,695,1,0
4,705,718,1,0
4,712,688,1,0
4,713,711,1,0
4,716,696,1,0
4,717,688,1,0
4,720,732,0,0
4,722,723,0,0
4,722,724,0,0
4,722,731,0,0
4,724,735,0,0
4,726,729,0,0
4,729,719,0,0
4,730,721,1,0
4,731,720,0,0
4,732,730,0,0
4,734,726,0,0
4,734,727,0,0
4,734,733,0,0
4,737,745,1,0
4,738,749,1,0
4,740,750,1,0
4,741,745,1,0
4,742,739,1,0
4,744,749,1,0
4,746,756,1,0
4,747,749,1,0
4,751,739,1,0
4,752,756,1,0
4,753,736,1,0
4,754,736,1,0
4,757,743,1,0
6,905,916,0,0
6,912,911,0,0
6,912,968,0,0
6,912,996,0,0
6,912,1004,0,0
6,912,1324,0,0
6,912,3392,0,0
6,918,906,0,0
6,918,907,0,0
6,918,908,0,0
6,918,909,0,0
6,918,913,0,0
6,918,915,0,0
6,918,919,0,0
6,918,923,0,0
6,918,924,0,0
6,924,922,0,0
6,926,925,0,0
6,926,931,0,0
6,927,925,0,0
6,927,930,0,0
6,927,995,0,0
6,928,925,0,0
6,928,930,0,0
6,928,990,0,0
6,928,992,0,0
6,928,999,0,0
6,928,1012,0,0
6,928,1014,0,0
6,928,1026,0,0
6,928,1044,0,0
6,935,931,0,0
6,935,995,0,0
6,963,928,0,0
6,963,965,0,0
6,963,1027,0,0
6,977,970,0,0
6,990,1025,0,0
6,992,986,0,0
6,993,987,0,0
6,993,1030,0,0
6,993,1034,0,0
6,993,1040,0,0
6,994,1005,0,0
6,994,1017,0,0
6,995,1032,0,0
6,996,991,0,0
6,996,1001,0,0
6,996,1013,0,0
6,996,1022,0,0
6,996,1037,0,0
6,997,1041,0,0
6,997,1046,0,0
6,999,995,0,0
6,999,1031,0,0
6,1004,989,0,0
6,1004,1008,0,0
6,1004,1023,0,0
6,1004,1028,0,0
6,1004,1043,0,0
6,1010,1042,0,0
6,1012,986,0,0
6,1012,1009,0,0
6,1012,1021,0,0
6,1012,1025,0,0
6,1012,1031,0,0
6,1012,1032,0,0
6,1013,1006,0,0
6,1026,1024,0,0
6,1032,1011,0,0
6,1033,1021,0,0
6,1034,1000,0,0
6,1035,1009,0,0
6,1039,1019,0,0
6,1044,993,0,0
6,1044,997,0,0
6,1044,1020,0,0
6,1044,1033,0,0
6,1044,1039,0,0
6,1045,992,0,0
6,1045,1031,0,0
6,1065,1068,0,0
6,1065,1071,0,0
6,1066,1231,0,0
6,1066,1232,0,0
6,1066,1233,0,0
6,1066,1234,0,0
6,1066,1235,0,0
6,1066,1236,0,0
6,1066,1237,0,0
6,1066,1239,0,0
6,1066,1240,0,0
6,1066,1242,0,0
6,1066,1243,0,0
6,1066,1245,0,0
6,1066,1246,0,0
6,1066,1247,0,0
6,1066,1248,0,0
6,1073,1077,0,0
6,1074,1073,0,0
6,1075,1072,0,0
6,1075,1074,0,0
6,1077,1076,0,0
6,1078,1075,0,0
6,1078,1086,0,0
6,1078,1120,0,0
6,1078,1131,0,0
6,1078,1144,0,0
6,1078,1229,0,0
6,1078,1256,0,0
6,1078,1268,0,0
6,1078,1292,0,0
6,1078,1297,0,0
6,1078,1298,0,0
6,1078,1317,0,0
6,1078,1321,0,0
6,1078,1325,0,0
6,1078,1372,0,0
6,1078,1374,0,0
6,1081,1080,0,0
6,1081,1082,0,0
6,1081,1083,0,0
6,1081,1084,0,0
6,1081,1085,0,0
6,1086,1087,0,0
6,1086,1101,0,0
6,1086,1102,0,0
6,1086,1103,0,0
6,1086,1108,0,0
6,1088,1089,0,0
6,1088,1091,0,0
6,1088,1092,0,0
6,1088,1094,0,0
6,1088,1095,0,0
6,1088,1096,0,0
6,1088,1097,0,0
6,1092,1098,0,0
6,1100,1099,0,0
6,1100,1123,0,0
6,1100,1129,0,0
6,1100,1164,0,0
6,1100,1214,0,0
6,1100,1249,0,0
6,1100,1253,0,0
6,1100,1392,0,0
6,1100,1416,0,0
6,1104,1105,0,0
6,1104,1106,0,0
6,1104,1107,0,0
6,1108,1109,0,0
6,1111,1117,0,0
6,1120,1118,0,0
6,1120,1417,0,0
6,1120,1425,0,0
6,1120,1426,0,0
6,1126,1127,0,0
6,1127,1130,0,0
6,1131,1132,0,0
6,1131,1133,0,0
6,1131,1134,0,0
6,1131,1135,0,0
6,1131,1136,0,0
6,1131,1137,0,0
6,1131,1138,0,0
6,1131,1139,0,0
6,1131,1140,0,0
6,1131,1141,0,0
6,1131,1142,0,0
6,1131,1143,0,0
6,1131,1145,0,0
6,1154,1153,0,0
6,1154,1155,0,0
6,1154,1156,0,0
6,1154,1157,0,0
6,1154,1158,0,0
6,1154,1159,0,0
6,1161,1210,0,0
6,1161,1211,0,0
6,1166,1170,0,0
6,1166,1171,0,0
6,1167,1168,0,0
6,1169,1177,0,0
6,1175,1176,0,0
6,1178,1179,0,0
6,1178,1180,0,0
6,1178,1181,0,0
6,1178,1182,0,0
6,1178,1183,0,0
6,1178,1184,0,0
6,1186,1185,0,0
6,1188,1187,0,0
6,1189,1186,0,0
6,1189,1188,0,0
6,1189,1190,0,0
6,1189,1194,0,0
6,1189,1197,0,0
6,1189,1202,0,0
6,1189,1204,0,0
6,1189,1205,0,0
6,1189,1206,0,0
6,1189,1207,0,0
6,1191,1192,0,0
6,1191,1200,0,0
6,1193,1196,0,0
6,1193,1199,0,0
6,1193,1208,0,0
6,1193,1209,0,0
6,1196,1195,0,0
6,1196,1201,0,0
6,1196,1203,0,0
6,1199,1198,0,0
6,1212,1213,0,0
6,1218,1216,0,0
6,1218,1220,0,0
6,1229,1228,0,0
6,1229,1230,0,0
6,1238,1290,0,0
6,1238,1294,0,0
6,1238,1295,0,0
6,1238,1296,0,0
6,1252,1258,0,0
6,1252,1259,0,0
6,1252,1260,0,0
6,1252,1261,0,0
6,1252,1262,0,0
6,1255,1254,0,0
6,1263,1264,0,0
6,1266,1281,0,0
6,1266,1282,0,0
6,1266,1283,0,0
6,1266,1284,0,0
6,1266,1285,0,0
6,1266,1287,0,0
6,1266,1288,0,0
6,1269,1272,0,0
6,1269,1274,0,0
6,1278,1276,0,0
6,1278,1277,0,0
6,1278,1279,0,0
6,1302,1305,0,0
6,1302,1306,0,0
6,1302,1307,0,0
6,1302,1308,0,0
6,1302,1309,0,0
6,1302,1310,0,0
6,1302,1311,0,0
6,1302,1312,0,0
6,1302,1313,0,0
6,1302,1314,0,0
6,1302,1315,0,0
6,1302,1316,0,0
6,1322,1323,0,0
6,1327,1326,0,0
6,1327,1367,0,0
6,1331,1330,0,0
6,1331,1365,0,0
6,1334,1353,0,0
6,1334,1355,0,0
6,1336,1335,0,0
6,1336,1337,0,0
6,1336,1338,0,0
6,1336,1339,0,0
6,1336,1340,0,0
6,1336,1341,0,0
6,1336,1342,0,0
6,1336,1343,0,0
6,1336,1344,0,0
6,1336,1345,0,0
6,1346,1356,0,0
6,1358,1359,0,0
6,1369,1371,0,0
6,1373,1384,0,0
6,1376,1377,0,0
6,1378,1379,0,0
6,1380,1381,0,0
6,1382,1383,0,0
6,1385,1391,0,0
6,1386,1390,0,0
6,1386,1393,0,0
6,1386,1407,0,0
6,1386,1408,0,0
6,1386,1409,0,0
6,1386,1410,0,0
6,1388,1398,0,0
6,1388,1399,0,0
6,1388,1400,0,0
6,1390,1389,0,0
6,1394,1397,0,0
6,1395,1396,0,0
6,1405,1404,0,0
6,1405,1406,0,0
6,1419,1418,0,0
6,1419,1420,0,0
6,1419,1421,0,0
